"Start",1998-01-01,"Start",1998-01-01,,,,,,,,,,,,,,,
"End",2010-10-05,"End",2010-10-05,,,,,,,,,,,,,,,
"Frequency","D","Frequency","D",,,,,,,,,,,,,,,
"Name","MSCI EUROPE EX UK - PRICE INDEX","EURO STOXX 50 - PRICE INDEX","FTSE 100 - PRICE INDEX","NIKKEI 225 STOCK AVERAGE - PRICE INDEX","TOPIX - PRICE INDEX","S&P 500 COMPOSITE - PRICE INDEX","MSCI EM U$ - PRICE INDEX","MSCI PACIFIC EX JP U$ - PRICE INDEX","MSCI EUROPE EX UK E - PRICE INDEX","INDIA BSE (SENSEX) 30 SENSITIVE - PRICE INDEX","BRAZIL BOVESPA - PRICE INDEX","FTSE XINHUA CHINA 25 INDEX - PRICE INDEX","SWISS MARKET - PRICE INDEX","SWISS PERFORMANCE - PRICE INDEX","IBEX 35 - PRICE INDEX","DAX 30 PERFORMANCE - PRICE INDEX","FRANCE CAC 40 - PRICE INDEX","OMX NORDIC 40 - PRICE INDEX"
"Code","MSEXUKL","DJES50I","FTSE100","JAPDOWA","TOKYOSE","S&PCOMP","MSEMKF$","MSPXJP$","MSEXUKE","IBOMSEN","BRBOVES","XINFTSE","SWISSMI","SITOTMK","IBEX35I","DAXINDX","FRCAC40","OMN40IX"
2006-05-08,1210.191,3877.531,6067.1,17291.67,1755.03,1324.66,881.519,1067.719,126.543,12462.47,41515,12304.5,8103.62,6324.918,12067.7,6127.98,5282.4,1119.13
2006-05-09,1213.847,3890.943,6105.64,17190.91,1747.5,1325.14,881.245,1066.752,126.97,12513.86,41979,12300.61,8122.08,6340.859,12083.3,6140.72,5312.18,1122.71
2006-05-10,1208.397,3863.562,6083.39,16951.93,1725.06,1322.85,879.348,1070.514,126.371,12612.38,41751,12220.04,8112.87,6332.066,12064.8,6118.38,5278.27,1115.22
2006-05-11,1201.926,3837.863,6042.03,16862.14,1711.31,1305.92,873.293,1073.679,125.714,12435.41,40847,12272.13,8097.27,6325.129,12008.4,6054.72,5262.94,1101.42
2006-05-12,1175.927,3750.443,5912.11,16601.78,1688.18,1291.24,856.955,1064.7,123.098,12285.11,40211,12203.86,7954.1,6212.359,11710.2,5916.28,5150.45,1074.86
2006-05-15,1158.814,3711.16,5841.27,16486.91,1681.81,1294.5,820.113,1031.893,121.261,11822.2,39271,11848.45,7853.94,6129.668,11587.7,5857.03,5064.85,1058.89
2006-05-16,1161.275,3730.356,5846.18,16158.42,1644.97,1292.08,817.38,1032.293,121.474,11873.73,39416,11622.19,7887.09,6149.84,11595.9,5851.92,5081.69,1063.45
2006-05-17,1125.859,3605.191,5675.49,16307.67,1657.07,1270.32,816.159,1031.621,117.821,12217.81,38290,11837.5,7658.52,5977.598,11248.2,5652.72,4920.31,1027.13
2006-05-18,1119.419,3606.329,5671.59,16087.18,1632.08,1261.81,791.701,1015.26,117.149,11391.43,37807,11484.98,7602.3,5919.828,11210.3,5666.07,4908.69,1015.29
2006-05-19,1122.932,3625.251,5657.37,16155.45,1638.57,1267.03,786.477,1000.812,117.486,10938.61,37732,11558.66,7614.25,5930.777,11270.8,5672.28,4944.57,1017.77
2006-05-22,1089.922,3539.768,5532.72,15857.87,1615.86,1262.07,750.015,981.184,114.095,10481.77,36496,10981.58,7430.21,5778.578,10950.2,5546.24,4813.5,978.94
2006-05-23,1117.868,3620.277,5678.71,15599.2,1579.26,1256.58,763.24,983.903,116.983,10822.78,36110,11019.96,7572.47,5889.25,11160.7,5678.49,4931.53,1023.8
2006-05-24,1103.717,3574.86,5587.06,15907.2,1606.01,1258.57,748.694,982.219,115.492,10573.15,35791,11032.56,7481.33,5824.148,11047.2,5587.23,4870.02,1007.72
2006-05-25,1115.264,3634.999,5677.7,15693.75,1584.71,1272.88,751.036,975.486,116.675,10666.32,37568,10810.63,7481.33,5824.148,11208.2,5706.06,4949.53,1007.72
2006-05-26,1138.806,3699.804,5791,15970.76,1613.78,1280.16,769.704,990.747,119.072,10809.35,38629,10908.07,7679.47,5976.617,11414.8,5788.36,5045.09,1040.95
2006-05-29,1137.536,3679.57,5791,15915.68,1616.17,1280.16,773.749,999.836,118.961,10853.14,38145,11071.07,7688.15,5987.219,11371.4,5755.02,5015.32,1042.35
2006-05-30,1111.25,3590.909,5652.02,15859.45,1612.76,1259.84,757.509,1001.931,116.261,10786.63,36412,10937.19,7533.31,5869.59,11165.6,5622.43,4893.87,1015.01
2006-05-31,1122.403,3637.166,5723.81,15467.33,1579.94,1270.09,751,975.196,117.406,10398.61,36530,10937.19,7604.4,5924.566,11340.5,5692.86,4930.18,1020.18
2006-06-01,1126.622,3648.333,5749.69,15503.74,1584.56,1285.71,751.872,974.458,117.847,10071.42,37748,10675.3,7617.33,5933.68,11346.4,5707.59,4947.29,1033.73
2006-06-02,1128.211,3636.89,5764.62,15789.31,1606.11,1288.22,767.116,984.066,118.053,10451.33,37942,10936.1,7665.08,5975.316,11360.7,5687.04,4959.7,1032.07
2006-06-05,1121.041,3604.334,5762.13,15668.31,1594.92,1265.29,759.542,989.89,117.351,10213.48,36739,11088.7,7665.08,5975.316,11287.8,5621.19,4916.04,1029.55
2006-06-06,1096.713,3529.1,5669.79,15384.86,1567.3,1263.85,744.001,969.826,114.769,9957.32,36557,11153.75,7497.02,5843.387,11112,5502.81,4797.92,1015.57
2006-06-07,1102.072,3562.358,5706.29,15096.01,1533.54,1256.15,726.305,962.427,115.292,9756.76,35264,11004.48,7549.79,5876.43,11224.7,5543.93,4824.77,1006.55
2006-06-08,1070.107,3462.371,5562.94,14633.03,1482.22,1257.93,697.333,940.66,111.945,9295.81,35437,10572.86,7344.28,5717.719,10952.6,5383.28,4684.34,967.21
2006-06-09,1086.376,3520.994,5655.2,14750.84,1498.68,1252.3,706.107,958.291,113.724,9810.46,35074,10497.36,7434.57,5789.227,11098.2,5464.08,4768.18,991.54
2006-06-12,1074.049,3480.759,5620.86,14833.01,1510.89,1236.4,695.105,955.6,112.455,9476.15,33554,10462.75,7332.69,5709.34,11031.4,5395.55,4723.18,976.59
2006-06-13,1048.666,3408.022,5519.63,14218.6,1458.3,1223.69,665.276,924.526,109.777,9062.65,32847,10046.24,7154.86,5573.988,10797.5,5292.14,4617.59,947.81
2006-06-14,1051.632,3414.211,5506.82,14309.56,1466.14,1230.04,673.305,925.08,110.095,8929.44,32941,9981,7171.03,5586.668,10852,5305.99,4615.44,961.55
2006-06-15,1078.587,3493.249,5619.28,14470.76,1485.98,1256.16,688.878,928.717,112.895,9545.06,32941,10194.54,7324.4,5708.477,11036.3,5422.22,4724.58,988.97
2006-06-16,1070.868,3463.556,5597.44,14879.34,1534.71,1251.54,706.752,950.376,112.034,9884.51,34398,10662.55,7294.55,5691.797,10962.8,5376.01,4694.89,974.92
2006-06-19,1080.205,3490.24,5626.09,14860.35,1527.66,1240.14,701.943,937.915,112.978,9997.84,33897,10532.22,7363.99,5738.617,11056.8,5439.23,4729.02,990.37
2006-06-20,1084.626,3514.829,5658.19,14648.41,1510.32,1240.12,692.963,930.233,113.483,9822.52,33632,10341.79,7397.92,5760.809,11103.5,5493.61,4770.42,990.8
2006-06-21,1087.547,3526.858,5665.03,14644.26,1505.51,1252.2,698.417,936.068,113.755,10040.14,34546,10467.48,7427.15,5780.328,11155.4,5503.41,4774.73,995.52
2006-06-22,1094.143,3544.849,5684.08,15135.69,1549.12,1245.6,702.821,951.092,114.407,10275.88,34316,10602.42,7483.33,5823.25,11246.3,5533.42,4803.29,995.42
2006-06-23,1096.047,3550.152,5692.14,15124.04,1545.57,1244.5,699.762,942.842,114.637,10401.3,34661,10591.97,7485.8,5826.43,11274.2,5529.74,4817.63,995.58
2006-06-26,1094.071,3534.838,5681.24,15152.4,1548.97,1250.56,699.855,942.193,114.399,10042.06,34631,10685.28,7463.63,5811.918,11276.6,5514.63,4801.49,998.83
2006-06-27,1086.481,3506.934,5652.25,15171.81,1549.37,1239.2,706.51,949.405,113.56,10151.01,34375,10766.81,7406.83,5772.227,11214.5,5459.15,4771.24,981.72
2006-06-28,1085.616,3506.02,5678.58,14886.11,1527.51,1246,708.374,935.626,113.513,10129.7,34834,10834.89,7431.9,5788.207,11188.8,5456.87,4774,980.38
2006-06-29,1105.955,3582.615,5791.48,15121.15,1547.75,1272.87,723.525,948.822,115.63,10162.16,36486,10970.81,7541.08,5870.059,11386.6,5581.67,4880.38,1004.41
2006-06-30,1124.892,3648.917,5833.42,15505.18,1586.96,1270.2,747.544,978.001,117.593,10609.25,36630,11314.83,7652.1,5955.637,11548.1,5683.31,4965.96,1025.4
2006-07-03,1130.87,3662.918,5884.44,15571.62,1593.22,1280.19,758.793,981.747,118.193,10695.26,37357,11395.48,7720.68,6008.188,11569.6,5712.69,4980.62,1027.92
2006-07-04,1132.913,3670.747,5883.53,15638.5,1602.43,1280.19,762.869,987.256,118.433,10662.22,37367,11460.94,7727.8,6019.988,11603.1,5729.01,4983.88,1034.86
2006-07-05,1118.844,3618.643,5826.68,15523.94,1589.97,1270.91,745.812,977.224,116.941,10919.64,36378,11280.04,7659.17,5967.188,11521.2,5625.63,4921.3,1021.83
2006-07-06,1128.945,3662.39,5890.03,15321.4,1572.29,1274.08,749.573,986.939,118.008,10767.97,36533,11438.58,7704.64,6000.477,11636.8,5695.47,4966.45,1029.02
2006-07-07,1124.629,3651.329,5888.86,15307.61,1573.15,1265.48,751.518,995.204,117.596,10509.53,36101,11449.72,7655.21,5965.797,11626.7,5681.85,4953.71,1019.82
2006-07-10,1129.332,3666.509,5896.9,15552.81,1594.07,1267.34,755.987,993.314,118.047,10684.3,36140,11508.83,7704.36,6001.598,11649.5,5706.32,4982.48,1021.66
2006-07-11,1117.474,3617.784,5857.3,15473.82,1585.85,1272.52,752.799,988.536,116.835,10614.35,36553,11450.49,7669.39,5978.629,11535.2,5616.04,4914.39,1010.41
2006-07-12,1122.121,3630.504,5860.56,15249.32,1563.69,1258.6,752.709,992.391,117.303,10930.09,36229,11495.9,7706.95,6005.418,11537.3,5637.82,4941.73,1010.77
2006-07-13,1103.039,3562.563,5765.02,15097.95,1551.03,1242.29,734.566,985.898,115.384,10858.5,35354,11322.68,7587.96,5914.27,11375,5527.29,4852.52,991.73
2006-07-14,1088.202,3508.245,5707.62,14845.24,1521.71,1236.2,722.678,964.286,113.82,10678.22,35349,11150.59,7506.78,5853.238,11240.2,5422.22,4780.79,979.36
2006-07-17,1081.965,3498.622,5700.97,14845.24,1521.71,1234.49,710.333,954.541,113.142,10293.22,34866,11046.98,7501.34,5839.988,11179.4,5416.96,4750.08,970.01
2006-07-18,1078.088,3492.115,5681.7,14437.24,1475.28,1236.86,711.655,950.909,112.68,10226.78,35130,11010.07,7461.34,5807.34,11161,5396.85,4734.54,966.12
2006-07-19,1104.247,3585.653,5777.96,14500.26,1475.42,1259.81,722.125,947.678,115.377,10007.34,36785,11091.3,7603.57,5915.297,11425.7,5539.29,4846.54,998.7
2006-07-20,1108.633,3589.627,5770.88,14946.84,1528.59,1249.13,734.994,970.44,115.821,10352.94,35846,11378.18,7659.57,5962.949,11446.4,5545.82,4865.04,1002.83
2006-07-21,1097.159,3557.08,5719.74,14821.26,1515.53,1240.29,729.887,966.578,114.649,10085.91,35510,11370.14,7618.14,5931.199,11333.9,5451.01,4818.55,990.91
2006-07-24,1117.871,3632.934,5833.87,14794.5,1514.22,1260.91,731.345,962.552,116.735,10215.37,36224,11352.79,7780.28,6046.418,11561.6,5578.05,4914.93,1006.76
2006-07-25,1118.923,3631.499,5851.16,15005.24,1534.82,1268.88,739.413,974.545,116.835,10415.61,36680,11400.17,7784.8,6050.09,11611.9,5565.76,4933.12,1004.51
2006-07-26,1122.596,3640.751,5877.1,14884.07,1520.44,1268.4,740.474,972.01,117.215,10617.27,36594,11389.53,7815.13,6076.367,11635.2,5583.1,4943,1011.22
2006-07-27,1134.371,3681.554,5929.49,15179.78,1541.81,1263.2,755.897,990.299,118.511,10741.59,36887,11578.49,7856.48,6110.25,11768.4,5659.07,5001.21,1021.13
2006-07-28,1141.84,3710.599,5974.92,15342.87,1559.41,1278.55,755.406,984.726,119.292,10680.23,37381,11628.76,7946.5,6173.5,11887.4,5705.42,5028.51,1023.27
2006-07-31,1138.552,3691.874,5928.33,15456.81,1572.01,1276.66,755.841,989.61,118.986,10743.88,37077,11590.71,7941.83,6175.148,11818,5681.97,5009.42,1018.44
2006-08-01,1128.878,3640.599,5880.84,15440.91,1567.01,1270.92,748.664,984.712,117.938,10751.66,36839,11483.18,7941.83,6175.148,11706.6,5596.74,4948.23,1008.16
2006-08-02,1140.584,3696.352,5932.11,15464.29,1569.65,1278.55,756.12,982.49,119.189,10876.19,37288,11538.45,7905.19,6151.09,11863,5680.82,5026.25,1020.13
2006-08-03,1131.584,3667.914,5838.35,15470.37,1569.53,1280.27,756.693,987.976,118.209,10923.16,37451,11623.94,7810.04,6083.68,11800.7,5640.03,4983.68,1015.11
2006-08-04,1143.677,3718.086,5889.4,15499.18,1571.7,1279.36,763.402,985.757,119.475,10866.51,37847,11519.25,7891.03,6141.977,11934.1,5723.03,5040.95,1022.43
2006-08-07,1128.688,3658.253,5828.8,15154.06,1540.12,1275.77,760.834,985.719,117.958,10812.64,37697,11586.82,7790.84,6068.117,11790.5,5626.67,4956.34,1010
2006-08-08,1130.804,3668.098,5818.09,15464.66,1562.73,1271.48,764.792,992.183,118.146,11014.97,37600,11662.16,7793.26,6071.477,11834,5651.92,4967.95,1011.47
2006-08-09,1139.986,3707.192,5860.47,15656.59,1578.43,1265.95,772.148,990.486,119.101,11145.18,37255,11881.07,7882.93,6137.27,11911.6,5702.81,5025.15,1020.46
2006-08-10,1130.85,3675.436,5823.38,15630.91,1582.88,1271.81,767.987,988.276,118.072,11149.17,37353,11867.22,7844.23,6105.906,11810.4,5630.96,4976.64,1012.51
2006-08-11,1131.432,3675.064,5820.13,15565.02,1577.92,1266.74,768.478,988.81,118.125,11192.46,36944,11907.72,7858.57,6116.27,11777.3,5628.37,4985.52,1014.22
2006-08-14,1142.431,3719.108,5870.87,15857.11,1601.02,1268.21,766.59,986.147,119.225,11312.99,36556,11958.02,7925.1,6165.488,11903.3,5692,5046.93,1023.18
2006-08-15,1155.658,3766.379,5897.88,15816.19,1605.12,1285.58,769.334,984.938,120.612,11312.99,37295,11949.18,8055.32,6257.758,11991.3,5776.8,5115.02,1038.63
2006-08-16,1163.391,3791.098,5896.6,16071.36,1629.73,1295.43,780.412,996.376,121.449,11448.31,37677,12076.24,8089.71,6285.77,12045.9,5812.94,5137.31,1047.67
2006-08-17,1167.663,3800.101,5900.42,16020.84,1631.46,1297.48,783.48,1004.838,121.879,11477.48,37558,11983.03,8112.76,6304.047,12087.8,5833.51,5144.84,1056.85
2006-08-18,1165.594,3791.398,5903.36,16105.98,1641.45,1302.3,777.223,1001.857,121.64,11465.72,37551,11913.99,8084.18,6283.52,12067.8,5817.02,5135.69,1053.73
2006-08-21,1161.948,3777.254,5915.24,15969.04,1624.21,1297.52,772.002,1004.368,121.3,11511.68,37160,11704.27,8057.59,6264.609,12054.9,5794.83,5104.65,1054.31
2006-08-22,1166.411,3792.553,5902.64,16181.17,1641.77,1298.82,776.547,1007.27,121.75,11502.62,36677,11857.73,8080.62,6284.289,12080.8,5818.41,5128.33,1064.04
2006-08-23,1159.765,3758.983,5860.04,16163.03,1640.28,1292.99,769.95,1007.094,121.071,11406.65,35512,11784.24,8078.66,6282.938,12012.7,5775.54,5082.73,1053.35
2006-08-24,1164.789,3781.874,5869.09,15960.62,1623.03,1296.06,764.884,991.048,121.568,11531.95,35797,11665.17,8098.97,6295.648,12056,5814.08,5112.85,1050.04
2006-08-25,1165.253,3781.166,5878.59,15938.66,1619.81,1295.09,766.005,988.913,121.579,11572.2,35957,11640.49,8102.5,6299.84,12042.9,5811.47,5111.13,1048.4
2006-08-28,1171.157,3808.572,5878.59,15762.59,1600.25,1301.78,765.631,989.076,122.205,11619.52,36374,11606.58,8118.64,6311.199,12116.6,5854.99,5148.52,1053.75
2006-08-29,1173.083,3806.808,5888.28,15890.56,1615.99,1304.28,771.04,1000.297,122.443,11706.85,36303,11736.77,8165.58,6349.656,12146.6,5847.02,5160.32,1060.81
2006-08-30,1178.459,3817.865,5929.34,15872.02,1612.66,1304.27,776.866,1006.319,122.991,11723.92,36313,11821.04,8183.43,6367.199,12171.9,5867.53,5182.79,1069.81
2006-08-31,1176.203,3808.699,5906.13,16140.76,1634.46,1303.82,773.129,1014.864,122.743,11699.05,36232,11783.91,8167.96,6357.867,12144.7,5859.57,5165.04,1067.41
2006-09-01,1180.961,3820.889,5949.15,16134.25,1633.35,1311.01,778.571,1014.858,123.157,11778.02,37329,11803.98,8189.1,6377.777,12193,5876.54,5183.45,1061.06
2006-09-04,1187.246,3837.615,5986.64,16358.07,1649.32,1311.01,789.965,1026.802,123.803,11914.21,37693,11952.66,8230.15,6406.938,12278.6,5909.72,5203.24,1070.82
2006-09-05,1183.184,3817.761,5981.69,16385.96,1651.35,1313.25,789.35,1027.662,123.379,11904.6,37367,11920.66,8226.22,6404.219,12212.4,5884.07,5172.85,1065.13
2006-09-06,1172.159,3772.212,5929.27,16284.09,1642.82,1300.26,780.89,1017.843,122.188,11933.21,36709,11842.77,8172.78,6366.508,12102.9,5813.06,5115.52,1058.03
2006-09-07,1162.737,3739.699,5858.12,16012.41,1613.46,1294.02,770.736,1008.53,121.181,11853.85,36709,11741.96,8126.11,6327.77,12014.5,5773.72,5060.09,1044.81
2006-09-08,1167.227,3750.078,5879.27,16080.46,1619.92,1298.92,770.115,1004.283,121.67,11918.65,36558,11735.21,8167.04,6359.727,12081.7,5795.26,5073.57,1054.49
2006-09-11,1161.914,3742.06,5850.77,15794.38,1596.5,1299.54,754.723,988.504,121.148,11550.69,35772,11591.16,8094.07,6305.078,12055.2,5798.46,5058.31,1050.5
2006-09-12,1175.602,3788.963,5895.48,15719.34,1585.98,1313.11,759.736,984.96,122.546,11660.79,36146,11630.09,8195.14,6378.285,12164.9,5873.85,5125.97,1069.14
2006-09-13,1180.907,3805.551,5892.15,15750.05,1583.55,1318.07,767.258,991.802,123.038,11893.79,36549,11721.29,8215.71,6397.758,12206.9,5906.12,5137.93,1080.75
2006-09-14,1179.776,3796.595,5877.22,15942.39,1598.13,1316.28,769.132,1001.674,122.922,11973.02,36153,11717.54,8181.81,6376.727,12214.5,5907.37,5123.85,1082.81
2006-09-15,1184.138,3812.106,5877.01,15866.93,1593.43,1319.87,771.515,996.167,123.374,12009.59,36169,11687.84,8229.27,6411.43,12278.4,5937.87,5144.88,1080.83
2006-09-18,1185.153,3808.474,5890.25,15866.93,1593.43,1321.18,782.274,1004.294,123.53,12071.3,36482,11804,8257.75,6435.75,12287.8,5926.33,5146.96,1085.8
2006-09-19,1178.575,3780.183,5831.79,15874.28,1591.98,1318.31,781.703,1005.228,122.87,11970.47,35885,11842.24,8232.14,6419.238,12240.9,5873.46,5115.99,1079.83
2006-09-20,1193.239,3841.306,5866.23,15718.67,1570.18,1325.18,777.84,994.798,124.363,12109.14,35196,11941.37,8342.37,6498.316,12426.1,5954.38,5192.74,1086.77
2006-09-21,1196.612,3857.136,5896.73,15834.23,1580.08,1318.03,774.484,998.15,124.643,12274.27,34830,12031.95,8373.61,6524.18,12476.9,5962.03,5208.32,1090.14
2006-09-22,1184.213,3812.733,5822.28,15634.67,1563.6,1314.78,764.867,990.404,123.441,12236.78,34798,12009.43,8294.48,6464.5,12389.5,5883.32,5141.95,1076.6
2006-09-25,1182.817,3822.118,5798.31,15633.81,1559.78,1326.37,762.843,987.582,123.325,12173.91,34972,11981.53,8270.52,6446.957,12393.3,5901.66,5146.49,1068.14
2006-09-26,1197.616,3872.92,5873.55,15557.45,1549.41,1336.34,768.104,986.731,124.89,12321.19,35818,11770.42,8382.75,6530.117,12617.4,5960.63,5219.59,1078.46
2006-09-27,1206.707,3896.176,5930.14,15947.87,1591.04,1336.59,776.02,1002.644,125.811,12366.91,36105,11953.34,8413.07,6553.68,12950,5989.71,5243.1,1096.65
2006-09-28,1207.848,3894.982,5971.34,16024.85,1602.57,1339.15,780.558,1003.549,125.932,12380.74,36486,11994.19,8416.68,6558.309,12930.2,5989.16,5250.01,1097.87
2006-09-29,1209.287,3899.413,5960.81,16127.58,1610.73,1335.85,778.166,1007.21,125.992,12454.42,36449,12012.99,8425.91,6567.559,12934.7,6004.33,5250.01,1095.93
2006-10-02,1206.901,3892.478,5957.83,16254.29,1625.12,1331.32,781.094,1012.967,125.737,12454.42,37057,12012.99,8381.15,6534.75,12915.9,5999.46,5243.13,1091.57
2006-10-03,1202.877,3880.138,5937.09,16242.09,1617.84,1334.11,775.759,1011.715,125.298,12366.39,36437,12051.96,8390.22,6538.828,12860.5,5992.22,5219.79,1085.28
2006-10-04,1211.978,3914.733,5966.5,16082.55,1601.99,1350.22,774.385,1005.107,126.21,12204.01,37749,12003,8448.91,6582.508,12982.6,6046.37,5256.55,1092.57
2006-10-05,1220.843,3939.859,6004.52,16449.33,1633.2,1353.22,784.871,1021.519,127.145,12389.41,37976,12117.51,8511.05,6629.848,13116.4,6075.28,5288.53,1106.82
2006-10-06,1220.781,3940.308,6001.19,16436.06,1634.21,1349.58,783.795,1018.772,127.168,12372.81,37940,12070.63,8521.24,6636.574,13152.1,6085.82,5282.06,1107.49
2006-10-09,1223.154,3939.479,6030.88,16436.06,1634.21,1350.66,782.435,1013.517,127.378,12365.83,38406,11948.32,8548.91,6656.828,13143.5,6084.4,5284.74,1110.08
2006-10-10,1231.364,3960.672,6072.69,16477.25,1634.83,1353.42,786.211,1021.751,128.244,12363.77,38654,12088.72,8627.2,6716.918,13234.5,6117.71,5309.79,1121.45
2006-10-11,1233.659,3967.391,6073.51,16400.57,1622.07,1349.95,785.836,1027.422,128.429,12353.49,38322,12186.14,8638,6724.09,13260.9,6119.45,5313.19,1131.64
2006-10-12,1243.179,3999.889,6121.28,16368.81,1613.64,1362.83,790.5,1028.392,129.421,12537.98,38322,12251.66,8673.73,6752.656,13406.9,6160.28,5361.51,1145.6
2006-10-13,1242.795,3999.074,6157.31,16536.54,1628,1365.62,803.671,1034.539,129.376,12736.42,38850,12293.03,8651.14,6738.758,13454.5,6173.68,5353.23,1141.57
2006-10-16,1244.252,4001.973,6172.37,16692.76,1646.05,1369.05,808.477,1040.449,129.556,12928.18,39229,12358.38,8632.07,6726.387,13476.6,6186.54,5361.97,1145.67
2006-10-17,1229.58,3949.569,6108.62,16611.59,1637.95,1364.05,803.101,1035.074,128.049,12883.83,38897,12399.76,8535.26,6656.117,13245.3,6115.1,5302.99,1130.56
2006-10-18,1241.981,3991.379,6150.39,16653,1638.74,1365.96,806.01,1040.617,129.306,12858.48,38685,12478.23,8620.23,6717.328,13398.2,6182.78,5361.29,1144.43
2006-10-19,1241.693,3986.819,6155.97,16551.36,1635.77,1366.96,807.485,1041.604,129.326,12723.59,38919,12444.36,8620.68,6724.168,13463.7,6177.42,5359.74,1139.57
2006-10-20,1245.426,3998.186,6155.19,16651.63,1644.15,1368.6,807.136,1050.838,129.781,12709.4,38642,12523.66,8643.02,6741.727,13558,6202.82,5375.35,1147.35
2006-10-23,1251.23,4019.023,6166.13,16788.82,1659.39,1377.02,804.162,1050.636,130.351,12623.28,39226,12428.56,8697.59,6779,13620.7,6242.91,5411.81,1155.14
2006-10-24,1250.066,4014.012,6182.51,16780.47,1662.53,1377.38,807.241,1048.589,130.225,12623.28,39498,12506.32,8662.65,6755.227,13579.8,6247.52,5404.54,1151.8
2006-10-25,1253.359,4019.138,6214.55,16699.3,1653.38,1382.22,811.658,1056.354,130.558,12623.28,39562,12525.75,8682.49,6774.488,13636.3,6264.92,5422.28,1152.99
2006-10-26,1254.418,4027.29,6184.82,16811.6,1664.59,1389.08,816.607,1066.666,130.663,12698.41,39644,12631.11,8673.78,6770.309,13633.1,6284.19,5433.79,1148.85
2006-10-27,1251.87,4017.273,6160.88,16669.07,1650.73,1377.34,814.84,1067.424,130.428,12906.81,39328,12466.31,8695.38,6788.27,13725.8,6262.54,5396.03,1143.85
2006-10-30,1246.799,4004.921,6126.79,16351.85,1620.65,1377.93,806.17,1072.585,129.925,13024.26,38900,12466.31,8652.36,6755.828,13713.2,6258.19,5362.23,1135.24
2006-10-31,1246.157,4004.801,6129.22,16399.39,1617.42,1377.94,814.433,1075.257,129.872,12961.9,39262,12551.81,8569.72,6700.395,13753,6268.92,5348.73,1139.24
2006-11-01,1250.667,4014.341,6149.62,16375.26,1622.51,1367.81,822.111,1084.294,130.378,13033.04,39930,12652.09,8613,6733.137,13772.6,6291.9,5370.86,1150.44
2006-11-02,1243.19,3974.62,6149.28,16350.02,1619.02,1367.34,821.254,1083.161,129.587,13091.12,39930,12771.49,8645.72,6756.27,13719.3,6223.33,5310.07,1140.25
2006-11-03,1249.195,3990.463,6148.13,16350.02,1619.02,1364.3,826.912,1082.199,130.169,13130.79,40435,12745.55,8698.49,6796.918,13794.7,6241.15,5336.3,1142.53
2006-11-06,1264.486,4045.215,6224.54,16364.76,1616.71,1379.78,831.62,1086.107,131.717,13186.89,41246,12890.69,8798.46,6870.578,13968.5,6330.65,5402.36,1159.78
2006-11-07,1270.681,4072.86,6243.96,16393.41,1616.68,1382.84,838.03,1100.8,132.407,13156.66,41048,12910.55,8835.63,6897.219,14058.3,6361.96,5437.78,1166.27
2006-11-08,1269.604,4073.81,6238.99,16215.74,1597.5,1385.72,835.996,1088.764,132.302,13072.51,41334,12891.5,8776.72,6856.469,14090.4,6349.26,5437.16,1166.54
2006-11-09,1270.016,4073.004,6231.53,16198.57,1589.06,1378.33,842.104,1082.338,132.368,13137.49,40815,13157.64,8764.23,6852.477,14111.4,6358.68,5448.6,1167.91
2006-11-10,1267.854,4063.838,6208.41,16112.43,1581.37,1380.9,842.701,1084.633,132.202,13282.91,40719,13173.27,8735.82,6834.18,14002.4,6357.77,5447.5,1160.44
2006-11-13,1273.057,4086.145,6194.18,16022.49,1568.76,1384.42,840.782,1077.591,132.74,13399,40605,13353.62,8752.1,6844.59,14091.9,6393.73,5490.56,1165.08
2006-11-14,1271.896,4084.327,6186.63,16289.55,1596.42,1393.22,847.917,1083.737,132.624,13425.5,41290,13398.75,8733.82,6834.879,14113.2,6387.38,5476.28,1166.22
2006-11-15,1281.012,4108.824,6229.79,16243.47,1592,1396.57,848.249,1085.761,133.515,13469.37,41290,13609.05,8791.17,6881.156,14174.3,6430.89,5511.53,1179.97
2006-11-16,1281.582,4109.813,6254.85,16163.87,1582.04,1399.76,851.171,1085.522,133.604,13505.89,41161,13756.03,8789.38,6881.77,14241.3,6443.02,5505.72,1177.16
2006-11-17,1272.18,4080.03,6192.04,16091.73,1573.54,1401.2,843.768,1090.954,132.622,13429.48,41029,13770.76,8745.82,6850.027,14170,6412.36,5439.71,1164.31
2006-11-20,1275.472,4095.747,6204.52,15725.94,1533.94,1400.5,844.109,1074.266,132.989,13430.71,41029,13696.97,8760.04,6858.84,14256,6452.33,5454.74,1168.8
2006-11-21,1278.032,4096.059,6202.62,15734.14,1532.95,1402.81,850.765,1082.855,133.242,13616.77,41570,13705.94,8774.58,6869.797,14228.1,6460.39,5459.35,1171.9
2006-11-22,1279.951,4094.97,6160.28,15914.23,1552.87,1406.09,859.935,1104.154,133.518,13706.53,41912,14061.57,8778.54,6875.828,14294.6,6476.13,5452.49,1180.92
