"Cliente","Data","Return_giornaliero"
"pippo104","2010-08-19 00:00:00.000",7.01315215920761e-05
"pippo104","2010-08-20 00:00:00.000",0.000516730054149983
"pippo104","2010-08-23 00:00:00.000",0.000314582287063381
"pippo104","2010-08-24 00:00:00.000",6.68162969399422e-05
"pippo104","2010-08-25 00:00:00.000",8.07459463219029e-05
"pippo104","2010-08-26 00:00:00.000",4.36760330444486e-05
"pippo104","2010-08-27 00:00:00.000",3.80154177603842e-05
"pippo104","2010-08-30 00:00:00.000",-0.000120461492324031
"pippo104","2010-08-31 00:00:00.000",-4.87254972919571e-05
"pippo104","2010-09-01 00:00:00.000",5.11798103590699e-05
"pippo104","2010-09-02 00:00:00.000",-0.000616599127800654
"pippo104","2010-09-03 00:00:00.000",-4.58418036760611e-05
"pippo104","2010-09-06 00:00:00.000",8.97768432190915e-05
"pippo104","2010-09-07 00:00:00.000",0.000622258818100851
"pippo104","2010-09-08 00:00:00.000",0.000138958439732217
"pippo104","2010-09-09 00:00:00.000",-0.000223389025228338
"pippo104","2010-09-10 00:00:00.000",-6.0734227882997e-05
"pippo104","2010-09-13 00:00:00.000",-5.69701288074542e-05
"pippo104","2010-09-14 00:00:00.000",-0.000600398028814397
"pippo104","2010-09-15 00:00:00.000",-5.40679960308044e-05
"pippo104","2010-09-16 00:00:00.000",-0.000882607681131242
"pippo104","2010-09-17 00:00:00.000",0.000473508965318725
"pippo104","2010-09-20 00:00:00.000",0.000133460534829544
"pippo104","2010-09-21 00:00:00.000",-7.63462798767378e-05
"pippo104","2010-09-22 00:00:00.000",9.39481849173696e-05
"pippo104","2010-09-23 00:00:00.000",-0.000608949193293129
"pippo104","2010-09-24 00:00:00.000",7.88767990700379e-05
"pippo104","2010-09-27 00:00:00.000",-0.000394497115532522
"pippo104","2010-09-28 00:00:00.000",0.000589126416160823
"pippo104","2010-09-29 00:00:00.000",-0.000567466530791205
"pippo104","2010-09-30 00:00:00.000",0.000354939234307627
"pippo104","2010-10-01 00:00:00.000",-0.000178283607482399
"pippo104","2010-10-04 00:00:00.000",5.52330589798089e-06
"pippo104","2010-10-05 00:00:00.000",0.000114530448881656
"pippo104","2010-10-06 00:00:00.000",4.14978695972845e-05
"pippo104","2010-10-07 00:00:00.000",-9.6369593515222e-06
"pippo104","2010-10-08 00:00:00.000",1.29689671826139e-05
"pippo104","2010-10-11 00:00:00.000",0.000127358690725554
"pippo104","2010-10-12 00:00:00.000",-2.56115036338933e-05
"pippo104","2010-10-13 00:00:00.000",0.000100060610236152
"pippo104","2010-10-14 00:00:00.000",-7.75504621000067e-05
"pippo104","2010-10-15 00:00:00.000",-4.57948260933483e-05
"pippo104","2010-10-18 00:00:00.000",3.90261601985742e-05
"pippo104","2010-10-19 00:00:00.000",-0.000129160086502100
